1,47,4393,7,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,4,0.118519,0.120694,2
1,48,4393,7,7,6,0,1,4393,7,7,6,0,1,4,"Move arm",0,4,0.00833038,0.120694,2
1,49,4393,7,7,6,0,1,3817,6,7,6,0,1,2,"Move front",3,5,0.178376,0.178376,2
1,50,3817,6,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,4,0.00840897,0.00840897,3
1,51,4393,7,7,6,0,1,4345,7,6,6,0,1,1,"Turn right",0,6,0.00821127,0.178376,2
1,52,4345,7,6,6,0,1,3769,6,6,6,0,1,2,"Move front",3,1,0.0600194,0.0600194,2
1,53,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,3,1.944e-05,0.00108,0
1,54,3769,6,6,6,0,1,3769,6,6,6,0,1,3,"Move back",0,3,1.944e-05,0.00108,0
1,55,3769,6,6,6,0,1,4345,7,6,6,0,1,1,"Turn right",0,2,0.00108035,0.00108035,1
1,56,4345,7,6,6,0,1,4297,7,5,6,0,1,1,"Turn right",0,3,0.0586824,0.0600194,2
1,57,4297,7,5,6,0,1,4297,7,5,6,0,1,1,"Turn right",0,1,0,0,0
1,58,4297,7,5,6,0,1,4249,7,4,6,0,1,1,"Turn right",0,2,0,0,0
1,59,4249,7,4,6,0,1,4249,7,4,6,0,1,4,"Move arm",0,1,0,0,0
1,60,4249,7,4,6,0,1,3673,6,4,6,0,1,3,"Move back",3,1,0.06,0.06,3
1,61,3673,6,4,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,1,0,0,0
1,62,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,1,0,0,0
1,63,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,1,0,0,0
1,64,4297,7,5,6,0,1,3721,6,5,6,0,1,2,"Move front",3,1,0.06,0.06,2
1,65,3721,6,5,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,2,0.00108,0.00108,0
1,66,4297,7,5,6,0,1,3721,6,5,6,0,1,1,"Turn right",3,3,0.0600194,0.0600194,1
1,67,3721,6,5,6,0,1,3721,6,5,6,0,1,4,"Move arm",0,1,1.944e-05,0.00108,0
1,68,3721,6,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,1,0.00108035,0.00108035,3
1,69,4297,7,5,6,0,1,4249,7,4,6,0,1,1,"Turn right",0,4,0.0598991,0.06,2
1,70,4249,7,4,6,0,1,4249,7,4,6,0,1,1,"Turn right",0,1,0.00108,0.06,3
1,71,4249,7,4,6,0,1,4249,7,4,6,0,1,4,"Move arm",0,2,0.00108,0.06,3
1,72,4249,7,4,6,0,1,4201,7,3,6,0,1,2,"Move front",0,1,0,0.06,3
1,73,4201,7,3,6,0,1,4201,7,3,6,0,1,4,"Move arm",0,1,0,0,0
1,74,4201,7,3,6,0,1,4201,7,3,6,0,1,4,"Move arm",0,2,0,0,0
1,75,4201,7,3,6,0,1,4249,7,4,6,0,1,0,"Turn left",0,1,0.00108,0.00108,0
1,76,4249,7,4,6,0,1,4201,7,3,6,0,1,1,"Turn right",0,2,0.00107784,0.06,3
1,77,4201,7,3,6,0,1,3625,6,3,6,0,1,2,"Move front",3,1,0.06,0.06,2
1,78,3625,6,3,6,0,1,3625,6,3,6,0,1,3,"Move back",0,1,0,0,0
1,79,3625,6,3,6,0,1,3625,6,3,6,0,1,1,"Turn right",0,1,0,0,0
1,80,3625,6,3,6,0,1,3625,6,3,6,0,1,4,"Move arm",0,1,0,0,0
1,81,3625,6,3,6,0,1,3625,6,3,6,0,1,2,"Move front",0,1,0,0,0
1,82,3625,6,3,6,0,1,3625,6,3,6,0,1,3,"Move back",0,2,0,0,0
1,83,3625,6,3,6,0,1,3577,6,2,6,0,1,1,"Turn right",0,2,0,0,0
1,84,3577,6,2,6,0,1,3577,6,2,6,0,1,2,"Move front",0,1,0,0,0
1,85,3577,6,2,6,0,1,3625,6,3,6,0,1,0,"Turn left",0,1,0,0,0
1,86,3625,6,3,6,0,1,3577,6,2,6,0,1,1,"Turn right",0,3,0,0,0
1,87,3577,6,2,6,0,1,3577,6,2,6,0,1,3,"Move back",0,1,0,0,0
1,88,3577,6,2,6,0,1,3577,6,2,6,0,1,3,"Move back",0,2,0,0,0
1,89,3577,6,2,6,0,1,3577,6,2,6,0,1,4,"Move arm",0,1,0,0,0
1,90,3577,6,2,6,0,1,3577,6,2,6,0,1,4,"Move arm",0,2,0,0,0
1,91,3577,6,2,6,0,1,3625,6,3,6,0,1,0,"Turn left",0,2,0,0,0
1,92,3625,6,3,6,0,1,3625,6,3,6,0,1,3,"Move back",0,3,0,0,0
1,93,3625,6,3,6,0,1,4249,7,4,6,0,1,3,"Move back",0,4,0.00108,0.00108,3
1,94,4249,7,4,6,0,1,4249,7,4,6,0,1,3,"Move back",0,2,0.05988,0.05988,3
1,95,4249,7,4,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,1,0.00108,0.05988,3
1,96,4297,7,5,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,1,0.00108,0.06,2
1,97,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,2,0.00108,0.06,2
1,98,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,2,0.00108,0.06,2
1,99,4297,7,5,6,0,1,4297,7,5,6,0,1,2,"Move front",0,2,0.05988,0.0598991,1
1,100,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,3,0.00213658,0.0598991,1
1,101,4297,7,5,6,0,1,4297,7,5,6,0,1,1,"Turn right",0,5,0.0597793,0.05988,2
1,102,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,3,0.00213624,0.05988,2
1,103,4297,7,5,6,0,1,4249,7,4,6,0,1,2,"Move front",0,3,0.0597602,0.0597793,1
1,104,4249,7,4,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,2,0.00213443,0.05988,3
1,105,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,4,0.00316988,0.0597793,1
1,106,4297,7,5,6,0,1,4297,7,5,6,0,1,1,"Turn right",0,6,0.0596597,0.0597602,2
1,107,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,4,0.0031692,0.0597602,2
1,108,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,5,0.00418216,0.0597602,2
1,109,4297,7,5,6,0,1,3673,6,4,6,0,1,1,"Turn right",3,7,0.118467,0.118467,1
1,110,3673,6,4,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,2,0.0021324,0.0021324,0
1,111,4297,7,5,6,0,1,4297,7,5,6,0,1,3,"Move back",0,6,0.00623092,0.118467,1
1,112,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,5,0.00523821,0.118467,1
1,113,4297,7,5,6,0,1,3721,6,5,6,0,1,2,"Move front",3,4,0.118584,0.118584,2
1,114,3721,6,5,6,0,1,4297,7,5,6,0,1,0,"Turn left",0,3,0.00319292,0.00319292,0
1,115,4297,7,5,6,0,1,4297,7,5,6,0,1,2,"Move front",0,5,0.118347,0.118467,1
1,116,4297,7,5,6,0,1,4297,7,5,6,0,1,4,"Move arm",0,6,0.00726585,0.118467,1
1,117,4297,7,5,6,0,1,4345,7,6,6,0,1,0,"Turn left",0,2,0.00213875,0.118467,1
1,118,4345,7,6,6,0,1,4345,7,6,6,0,1,0,"Turn left",0,5,0.00624139,0.0600194,2
1,119,4345,7,6,6,0,1,4345,7,6,6,0,1,1,"Turn right",0,4,0.0585891,0.0600194,2
1,120,4345,7,6,6,0,1,4345,7,6,6,0,1,4,"Move arm",0,1,0.00108035,0.0600194,2
1,121,4345,7,6,6,0,1,4345,7,6,6,0,1,0,"Turn left",0,6,0.00719691,0.0600194,2
1,122,4345,7,6,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,7,0.0102637,0.0600194,2
1,123,4393,7,7,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,4,0.0638289,0.178376,2
1,124,4393,7,7,6,0,1,4393,7,7,6,0,1,1,"Turn right",0,7,0.0112578,0.178376,2
1,125,4393,7,7,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,5,0.065763,0.178376,2
1,126,4393,7,7,6,0,1,4393,7,7,6,0,1,2,"Move front",0,6,0.178019,0.178019,2
1,127,4393,7,7,6,0,1,3817,6,7,6,0,1,2,"Move front",3,7,0.23461,0.23461,2
1,128,3817,6,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,5,0.0124638,0.0124638,3
1,129,4393,7,7,6,0,1,4393,7,7,6,0,1,1,"Turn right",0,8,0.0152556,0.23461,2
1,130,4393,7,7,6,0,1,4393,7,7,6,0,1,4,"Move arm",0,5,0.0123868,0.23461,2
1,131,4393,7,7,6,0,1,4393,7,7,6,0,1,2,"Move front",0,8,0.234141,0.234141,2
1,132,4393,7,7,6,0,1,4393,7,7,6,0,1,2,"Move front",0,9,0.233672,0.233672,2
1,133,4393,7,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",3,6,0.124672,0.233672,2
1,134,3817,6,7,6,0,1,4393,7,7,6,0,1,1,"Turn right",0,2,0.0052645,0.0124638,3
1,135,4393,7,7,6,0,1,4345,7,6,6,0,1,1,"Turn right",0,9,0.0160309,0.233672,2
1,136,4345,7,6,6,0,1,4345,7,6,6,0,1,2,"Move front",0,2,0.0598994,0.0598994,2
1,137,4345,7,6,6,0,1,4345,7,6,6,0,1,2,"Move front",0,3,0.0597796,0.0597796,2
1,138,4345,7,6,6,0,1,3769,6,6,6,0,1,3,"Move back",3,2,0.0610778,0.0610778,3
1,139,3769,6,6,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,3,0.00107819,0.00108,0
1,140,3769,6,6,6,0,1,3769,6,6,6,0,1,0,"Turn left",0,4,0.00107784,0.00107819,1
1,141,3769,6,6,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,5,0.00526238,0.00526238,0
1,142,4393,7,7,6,0,1,3769,6,6,6,0,1,1,"Turn right",3,10,0.075805,0.233672,2
1,143,3769,6,6,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,6,0.00936324,0.00936324,0
1,144,4393,7,7,6,0,1,3817,6,7,6,0,1,3,"Move back",3,5,0.176373,0.233672,2
1,145,3817,6,7,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,3,0.00532775,0.0124638,3
1,146,3769,6,6,6,0,1,3769,6,6,6,0,1,4,"Move arm",0,4,0.000168538,0.00936324,0
1,147,3769,6,6,6,0,1,4345,7,6,6,0,1,3,"Move back",0,4,0.00111845,0.00936324,0
1,148,4345,7,6,6,0,1,4345,7,6,6,0,1,3,"Move back",0,3,0.0609557,0.0609557,3
1,149,4345,7,6,6,0,1,4345,7,6,6,0,1,2,"Move front",0,4,0.0596812,0.0609557,3
1,150,4345,7,6,6,0,1,4345,7,6,6,0,1,4,"Move arm",0,2,0.00215595,0.0609557,3
1,151,4345,7,6,6,0,1,3817,6,7,6,0,1,0,"Turn left",3,8,0.0702828,0.0702828,0
1,152,3817,6,7,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,2,0.00526484,0.0124638,3
1,153,4393,7,7,6,0,1,3817,6,7,6,0,1,2,"Move front",3,10,0.289223,0.289223,2
1,154,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,6,0.0124388,0.0124388,3
1,155,3817,6,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,7,0.0173961,0.0173961,3
1,156,4393,7,7,6,0,1,3865,6,8,6,0,1,0,"Turn left",3,7,0.182179,0.289223,2
1,157,3865,6,8,6,0,1,4393,7,7,6,0,1,1,"Turn right",0,1,0.00520602,0.00520602,1
1,158,4393,7,7,6,0,1,4393,7,7,6,0,1,4,"Move arm",0,6,0.017345,0.289223,2
1,159,4393,7,7,6,0,1,3865,6,8,6,0,1,0,"Turn left",3,8,0.238629,0.289223,2
1,160,3865,6,8,6,0,1,3865,6,8,6,0,1,4,"Move arm",0,1,9.37083e-05,0.00520602,1
1,161,3865,6,8,6,0,1,3865,6,8,6,0,1,2,"Move front",0,1,9.37083e-05,0.00520602,1
1,162,3865,6,8,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,2,0.00541503,0.00541503,1
1,163,3817,6,7,6,0,1,4393,7,7,6,0,1,1,"Turn right",0,4,0.0104272,0.0173961,3
1,164,4393,7,7,6,0,1,4393,7,7,6,0,1,2,"Move front",0,11,0.288645,0.288645,2
1,165,4393,7,7,6,0,1,3817,6,7,6,0,1,2,"Move front",3,12,0.343185,0.343185,2
1,166,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,3,0.00547268,0.0173961,3
1,167,3817,6,7,6,0,1,3865,6,8,6,0,1,0,"Turn left",0,4,0.00546069,0.0173961,3
1,168,3865,6,8,6,0,1,3913,6,9,6,0,1,0,"Turn left",0,1,0,0.00541503,1
1,169,3913,6,9,6,0,1,3913,6,9,6,0,1,2,"Move front",0,1,0,0,0
1,170,3913,6,9,6,0,1,3865,6,8,6,0,1,1,"Turn right",0,1,9.74705e-05,9.74705e-05,1
1,171,3865,6,8,6,0,1,3865,6,8,6,0,1,2,"Move front",0,2,0.000189305,0.00541503,1
1,172,3865,6,8,6,0,1,3865,6,8,6,0,1,1,"Turn right",0,3,0.0054042,0.0054042,1
1,173,3865,6,8,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,4,0.00560924,0.00560924,1
1,174,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,5,0.000350857,0.0173961,3
1,175,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,6,0.000656969,0.0173961,3
1,176,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,8,0.0173613,0.0173613,3
1,177,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,5,0.0105312,0.0173613,3
1,178,3817,6,7,6,0,1,3817,6,7,6,0,1,2,"Move front",0,1,0.000312503,0.0173613,3
1,179,3817,6,7,6,0,1,3241,5,7,6,0,1,3,"Move back",3,9,0.0770141,0.0770141,3
1,180,3241,5,7,6,0,1,3241,5,7,6,0,1,4,"Move arm",0,1,0,0,0
1,181,3241,5,7,6,0,1,3241,5,7,6,0,1,4,"Move arm",0,2,0,0,0
1,182,3241,5,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,1,0.00138625,0.00138625,3
1,183,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,10,0.07686,0.07686,3
1,184,3817,6,7,6,0,1,3817,6,7,6,0,1,2,"Move front",0,2,0.00168973,0.07686,3
1,185,3817,6,7,6,0,1,4393,7,7,6,0,1,0,"Turn left",0,5,0.0115288,0.07686,3
1,186,4393,7,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",3,11,0.135672,0.343185,2
1,187,3817,6,7,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,6,0.0104891,0.07686,3
1,188,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,4,0.000187589,0.00936324,0
1,189,3769,6,6,6,0,1,4345,7,6,6,0,1,3,"Move back",0,5,0.00236117,0.00936324,0
1,190,4345,7,6,6,0,1,3817,6,7,6,0,1,0,"Turn left",3,9,0.130261,0.130261,0
1,191,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,6,0.0126817,0.07686,3
1,192,3817,6,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,11,0.0815002,0.0815002,3
1,193,4393,7,7,6,0,1,4393,7,7,6,0,1,2,"Move front",0,13,0.342499,0.342499,2
1,194,4393,7,7,6,0,1,3817,6,7,6,0,1,2,"Move front",3,14,0.397116,0.397116,2
1,195,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,12,0.0813372,0.0813372,3
1,196,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,7,0.0021079,0.0813372,3
1,197,3817,6,7,6,0,1,3817,6,7,6,0,1,2,"Move front",0,3,0.00312001,0.0813372,3
1,198,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,7,0.0117434,0.0813372,3
1,199,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,8,0.00352981,0.0813372,3
1,200,3817,6,7,6,0,1,4393,7,7,6,0,1,3,"Move back",0,13,0.0868585,0.0868585,3
1,201,4393,7,7,6,0,1,3769,6,6,6,0,1,1,"Turn right",3,12,0.193127,0.397116,2
1,202,3769,6,6,6,0,1,4345,7,6,6,0,1,4,"Move arm",0,5,0.00250986,0.00936324,0
1,203,4345,7,6,6,0,1,3769,6,6,6,0,1,2,"Move front",3,5,0.118656,0.130261,0
1,204,3769,6,6,6,0,1,3769,6,6,6,0,1,3,"Move back",0,6,0.00248249,0.00936324,0
1,205,3769,6,6,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,4,0.00122516,0.00936324,0
1,206,3769,6,6,6,0,1,3769,6,6,6,0,1,4,"Move arm",0,6,0.0026282,0.00936324,0
1,207,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,5,0.000352376,0.00936324,0
1,208,3769,6,6,6,0,1,3769,6,6,6,0,1,0,"Turn left",0,7,0.00934451,0.00934451,0
1,209,3769,6,6,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,5,0.00136886,0.00934451,0
1,210,3769,6,6,6,0,1,3193,5,6,6,0,1,2,"Move front",3,6,0.0603453,0.0603453,2
1,211,3193,5,6,6,0,1,3721,6,5,6,0,1,1,"Turn right",0,1,5.74726e-05,5.74726e-05,1
1,212,3721,6,5,6,0,1,3769,6,6,6,0,1,0,"Turn left",0,4,0.00421528,0.00421528,0
1,213,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,7,0.0602246,0.0602246,2
1,214,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,8,0.0601042,0.0601042,2
1,215,3769,6,6,6,0,1,3769,6,6,6,0,1,0,"Turn left",0,8,0.0102395,0.0601042,2
1,216,3769,6,6,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,9,0.0115982,0.0601042,2
1,217,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,7,0.0139915,0.0868585,3
1,218,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,8,0.013072,0.0868585,3
1,219,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,14,0.0866848,0.0866848,3
1,220,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,15,0.0865114,0.0865114,3
1,221,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,9,0.00501642,0.0865114,3
1,222,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,10,0.0064733,0.0865114,3
1,223,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,8,0.0152689,0.0865114,3
1,224,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,9,0.0143677,0.0865114,3
1,225,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,11,0.00790104,0.0865114,3
1,226,3817,6,7,6,0,1,3817,6,7,6,0,1,2,"Move front",0,4,0.00461481,0.0865114,3
1,227,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,9,0.0165207,0.0865114,3
1,228,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,10,0.0156376,0.0865114,3
1,229,3817,6,7,6,0,1,3769,6,6,6,0,1,1,"Turn right",0,11,0.0164067,0.0865114,3
1,230,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,9,0.059984,0.059984,2
1,231,3769,6,6,6,0,1,3769,6,6,6,0,1,2,"Move front",0,10,0.059864,0.059864,2
1,232,3769,6,6,6,0,1,3193,5,6,6,0,1,1,"Turn right",3,6,0.0613425,0.0613425,1
1,233,3193,5,6,6,0,1,3145,5,5,6,0,1,1,"Turn right",0,2,5.63231e-05,5.63231e-05,1
1,234,3145,5,5,6,0,1,3145,5,5,6,0,1,4,"Move arm",0,1,0,0,0
1,235,3145,5,5,6,0,1,3721,6,5,6,0,1,3,"Move back",0,1,7.5875e-05,7.5875e-05,3
1,236,3721,6,5,6,0,1,3721,6,5,6,0,1,4,"Move arm",0,2,9.49262e-05,0.00421528,0
1,237,3721,6,5,6,0,1,3721,6,5,6,0,1,2,"Move front",0,1,7.5875e-05,0.00421528,0
1,238,3721,6,5,6,0,1,3721,6,5,6,0,1,3,"Move back",0,2,0.00113462,0.00421528,0
1,239,3721,6,5,6,0,1,3721,6,5,6,0,1,3,"Move back",0,3,0.0011878,0.00421528,0
1,240,3721,6,5,6,0,1,3721,6,5,6,0,1,2,"Move front",0,2,0.000150233,0.00421528,0
1,241,3721,6,5,6,0,1,3673,6,4,6,0,1,1,"Turn right",0,1,3.83831e-05,0.00421528,0
1,242,3673,6,4,6,0,1,3097,5,4,6,0,1,2,"Move front",3,1,0.06,0.06,2
1,243,3097,5,4,6,0,1,3673,6,4,6,0,1,4,"Move arm",0,1,0.00108,0.00108,4
1,244,3673,6,4,6,0,1,3721,6,5,6,0,1,0,"Turn left",0,3,0.00216562,0.06,2
1,245,3721,6,5,6,0,1,3721,6,5,6,0,1,3,"Move back",0,4,0.00123992,0.00421528,0
1,246,3721,6,5,6,0,1,3721,6,5,6,0,1,2,"Move front",0,3,0.000223103,0.00421528,0
1,247,3721,6,5,6,0,1,3721,6,5,6,0,1,0,"Turn left",0,5,0.00420685,0.00420685,0
1,248,3721,6,5,6,0,1,3193,5,6,6,0,1,0,"Turn left",3,6,0.0641237,0.0641237,0
1,249,3193,5,6,6,0,1,3193,5,6,6,0,1,4,"Move arm",0,1,1.01382e-06,5.63231e-05,1
1,250,3193,5,6,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,1,0.00155721,0.00155721,0
1,251,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,10,0.0177475,0.0865114,3
1,252,3817,6,7,6,0,1,3817,6,7,6,0,1,3,"Move back",0,16,0.0863384,0.0863384,3
1,253,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,12,0.0176327,0.0863384,3
1,254,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,11,0.0189467,0.0863384,3
1,255,3817,6,7,6,0,1,3817,6,7,6,0,1,4,"Move arm",0,12,0.00929711,0.0863384,3
1,256,3817,6,7,6,0,1,3865,6,8,6,0,1,0,"Turn left",0,12,0.0186687,0.0863384,3
1,257,3865,6,8,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,5,0.00705115,0.00705115,1
1,258,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,13,0.0188341,0.0863384,3
1,259,3817,6,7,6,0,1,3817,6,7,6,0,1,0,"Turn left",0,13,0.0198494,0.0863384,3
1,260,3817,6,7,6,0,1,3817,6,7,6,0,1,1,"Turn right",0,14,0.0200115,0.0863384,3
