1,1,1,-1,-1,-1,0,1,0,-1,-1,-1,0,0,4,"Move arm",10,1,0.2,0.2,4
1,2,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,4,"Move arm",10,1,0.2,0.2,4
1,3,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,2,"Turn left",10,1,0.2036,0.2036,2
1,4,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,1,0.203665,0.203665,1
1,5,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,2,0.403257,0.403257,1
1,6,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,3,0.602451,0.602451,1
1,7,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,4,0.801246,0.801246,1
1,8,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,5,0.999644,0.999644,1
1,9,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,6,1.19764,1.19764,1
1,10,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,7,1.39525,1.39525,1
1,11,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,8,1.59246,1.59246,1
1,12,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,2,"Turn left",10,2,0.428192,1.59246,1
1,13,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,9,1.78927,1.78927,1
1,14,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,10,1.9857,1.9857,1
1,15,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,2,"Turn left",10,3,0.655371,1.9857,1
1,16,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,11,2.18172,2.18172,1
1,17,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,12,2.37736,2.37736,1
1,18,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,13,2.57261,2.57261,1
1,19,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,14,2.76746,2.76746,1
1,20,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,15,2.96193,2.96193,1
1,21,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,16,3.156,3.156,1
1,22,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,17,3.34969,3.34969,1
1,23,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,18,3.54299,3.54299,1
1,24,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,"Move back",10,19,3.7359,3.7359,1
